Long,lat,fecha,NDVI,prec,suelos,dem,inundacion
-63.6882211197241,-32.8653934393437,09/01/15,0.45596,3.6,3,233,0
-63.2910041341428,-33.3269334011004,09/01/15,0.3508235,3,3,144,0
-62.937952185923,-33.6878305459381,09/01/15,0.4614742,1.6,3,125,0
-63.5125022225647,-32.8561917240394,09/01/15,0.2933122,3.1,3,199,0
-62.9549346803672,-33.3061363916956,09/01/15,0.2852306,5.4,3,118,0
-63.0299757074227,-33.3445225327162,09/01/15,0.3440119,23.2,3,117,0
-62.9168760916813,-33.6738337361356,09/01/15,0.5353688,4.3,3,123,0
-62.3659635537444,-32.8802264450555,09/01/15,0.259615,18.6,3,99,0
-63.5709138068162,-32.7951024561192,09/01/15,0.1718226,5.6,3,210,0
-62.89526829638,-33.2893848640039,09/01/15,0.03008749,2.5,3,112,1
-62.293082334449,-33.3805206719146,09/01/15,0.2850556,2.9,3,112,0
-63.0056263521108,-33.655115860538,09/01/15,0.3329364,3,3,129,0
-62.8650754463306,-33.6597804888117,09/01/15,0.431906,2.3,3,125,0
-63.4034566599554,-32.8917393934021,09/01/15,0.2989715,6.7,3,179,0
-63.4734111678237,-32.903483604768,09/01/15,0.3886364,3.7,3,191,0
-63.0597244798315,-33.8400172993822,09/01/15,0.5681242,5.2,3,133,0
-62.8476733580632,-33.5820268155006,09/01/15,0.4305026,3,3,122,0
-62.1911100292572,-33.4402054457397,09/01/15,0.325971,1.7,3,112,0
-63.5276539220981,-32.9232327238907,09/01/15,0.133665,4.6,3,201,0
-63.3036195094308,-33.81404645251,09/01/15,0.3999558,4,3,129,0
-63.4506686466362,-33.0012463953327,09/01/15,0.3597902,22,3,184,0
-63.3314495257357,-32.9811431582668,09/01/15,0.6131074,1.3,3,166,0
-63.4374690702526,-32.9360534713641,09/01/15,0.5862891,30.9,3,182,0
-62.9451088110568,-33.2899503147611,09/01/15,0.2803137,23.3,3,117,0
-63.2682579980142,-33.7375551503486,09/01/15,0.2453023,41.5,3,126,0
-63.0504468127556,-33.6484508506537,09/01/15,0.2931178,1,3,125,0
-62.5905227376719,-33.1139664886777,09/01/15,0.5185441,4.2,2,115,0
-62.6057973940323,-33.4690193590353,09/01/15,0.5228467,2.9,2,123,0
-62.5408231637798,-33.1403952397624,09/01/15,0.6260645,1.8,2,120,0
-62.5126978573921,-33.4162735505904,09/01/15,0.6212681,4.9,2,122,0
-62.4542279607652,-33.2554809404411,09/01/15,0.5661228,1,2,116,0
-62.4081228781278,-33.630383308234,09/01/15,0.4954606,4.1,2,126,0
-62.4694108910415,-33.2005470365051,09/01/15,0.3923822,3.6,2,121,0
-62.486741366094,-33.4482126182898,09/01/15,0.4390441,41.8,2,124,0
-62.5547677530637,-33.3706198748346,09/01/15,0.2605685,4.4,2,124,0
-62.3434502837031,-33.5006505694492,09/01/15,0.5488982,5.2,2,121,0
-62.6198831969288,-33.4354581867585,09/01/15,0.5331191,1.8,2,120,0
-62.5825484430913,-33.5893261509131,09/01/15,0.6397823,4.9,2,125,0
-62.4269494021443,-33.2283185930616,09/01/15,0.5950798,23.2,2,120,0
-62.6619994528634,-33.5066486257322,09/01/15,0.6266408,5.1,2,123,0
-62.5218203740542,-33.1765491892182,09/01/15,0.5962296,3,2,117,0
-62.57863612437,-33.817391240074,09/01/15,0.4644094,1.7,2,129,0
-62.4908430933747,-33.7890328404226,09/01/15,0.4984023,10.7,2,127,0
-62.5716823906853,-33.418965049873,09/01/15,0.5547342,27,2,122,0
-62.6223914624219,-33.3797876240997,09/01/15,0.4095642,4.4,2,114,0
-62.4550435764479,-33.5362421522333,09/01/15,0.2519682,4.6,2,123,0
-62.5999659339107,-33.579041208473,09/01/15,0.4706511,26.9,2,124,0
-62.61503441148,-33.4254978692888,09/01/15,0.6541973,1.8,2,120,0
-62.4648939152802,-33.5308471934578,09/01/15,0.6452644,4.8,2,123,0
-62.3352971285139,-33.6064360608777,09/01/15,0.4385698,15.6,2,125,0
-62.5123990747953,-33.5535472468713,09/01/15,0.5304608,5.9,2,126,0
-62.4316940521367,-33.5634142459595,09/01/15,0.3687662,5.8,2,122,0
-62.4436020333264,-33.4744990750312,09/01/15,0.3998663,25.5,2,125,0
-62.3959196363392,-33.671887033477,09/01/15,0.5508219,1.7,2,122,0
-62.3845896099995,-33.3500128732633,09/01/15,0.6498194,41.5,2,119,0
-62.317550510713,-33.3319510658082,09/01/15,0.5271149,47.6,2,116,0
-62.4685624861792,-33.2756781475565,09/01/15,0.6481106,5.9,2,121,0
-62.5141567587822,-33.8166428080467,09/01/15,0.3094443,5.1,2,125,0
-62.4171252803568,-33.2982093500619,09/01/15,0.646655,5.4,2,119,0
-62.4522801518536,-33.2418692633067,09/01/15,0.5475889,36.6,2,117,0
-62.4930764755602,-33.2093645398799,09/01/15,0.5361098,6.7,2,116,0
-62.4784568066222,-33.32096205087,09/01/15,0.6099046,16.4,2,118,0
-62.4402167318493,-33.3020656311529,09/01/15,0.3926773,48.5,2,119,0
-62.6417373163892,-33.2054866004083,09/01/15,0.4480388,41.8,2,116,0
-62.4233148851863,-33.7201553390633,09/01/15,0.6274428,14.4,2,125,0
-62.6048450583229,-33.786983708415,09/01/15,0.4727116,2.6,2,124,0
-62.4523570076283,-33.449880838979,09/01/15,0.6523497,17.2,2,124,0
-62.5753123513583,-33.8083772659914,09/01/15,0.3102701,2.5,2,130,0
-62.5994414489083,-33.1177898752982,09/01/15,0.6253448,3.6,2,113,0
-62.2855204137781,-33.5697269775895,09/01/15,0.4439952,3.5,2,118,0
-62.5320730495439,-33.4285747325351,09/01/15,0.3533468,5.1,2,126,0
-62.5250094930359,-33.8158760952028,09/01/15,0.3413354,27.6,2,131,0
-62.4108458603658,-33.5878058527542,09/01/15,0.3698522,1.6,2,121,0
-62.5737879806557,-33.2537012771112,09/01/15,0.3146726,21.2,2,114,0
-62.521825651533,-33.4468270964193,09/01/15,0.5692036,1.6,2,121,0
-62.3733827961164,-33.4364505395488,09/01/15,0.5619298,6.7,2,120,0
-62.3724929963616,-33.4915225264524,09/01/15,0.642563,3,2,118,0
-62.2915014776706,-33.5270250582333,09/01/15,0.609495,4.9,2,118,0
-62.3533255712019,-33.258602033513,09/01/15,0.4600889,2.2,2,118,0
-62.4031130811685,-33.722856728882,09/01/15,0.3367726,2.3,2,127,0
-62.4380702643635,-33.4764152411208,09/01/15,0.3725061,18.8,2,123,0
-62.4869103638062,-33.8352778158478,09/01/15,0.4059888,12.5,2,127,0
-62.4051329882714,-33.4628753109759,09/01/15,0.5049334,31.4,2,124,0
-62.4804743505484,-33.8000028648365,09/01/15,0.5195388,16.6,2,130,0
-62.5657872509522,-33.521704703689,09/01/15,0.518132,5.1,2,126,0
-62.361292154222,-33.4665270132393,09/01/15,0.6016521,4.6,2,121,0
-62.5950710275273,-33.5635130512907,09/01/15,0.6327134,12.6,2,128,0
-62.3696010319786,-33.5408310641168,09/01/15,0.6510218,3.1,2,119,0
-62.3141799269616,-33.4452569656853,09/01/15,0.6148767,14.6,2,121,0
-62.628123002764,-33.4548557727985,09/01/15,0.3771487,1.8,2,120,0
-62.6097722105978,-33.7950493318247,09/01/15,0.5031139,2.2,2,126,0
-62.574575409917,-33.554760413756,09/01/15,0.3531694,11.4,2,126,0
-62.2371626713794,-33.4778682743196,09/01/15,0.5297112,2.7,2,119,0
-62.6171855934506,-33.4759996771902,09/01/15,0.6484985,2.2,2,128,0
-62.5132408512626,-33.7776756245517,09/01/15,0.5216319,2.2,2,122,0
-62.3089498279423,-33.437721829108,09/01/15,0.6428687,2.5,2,120,0
-62.483198248,-33.5158365741669,09/01/15,0.4048473,2.6,2,126,0
-62.3385635582337,-33.568630017313,09/01/15,0.5519165,3.2,2,122,0
-62.5194621339777,-33.3829295168033,09/01/15,0.4656604,3.5,2,123,0
-62.5588944305613,-33.5035960405368,09/01/15,0.6456438,7,2,126,0
-62.4370065863484,-33.4485113361781,09/01/15,0.4851883,2.6,2,122,0
-62.3880582731422,-33.2691589645402,09/01/15,0.4984661,23.2,2,121,0
-62.3105303811235,-33.4459946741545,09/01/15,0.4410664,35.4,2,120,0
-62.6827462786512,-33.1297792057067,09/01/15,0.472768,14.7,1,115,0
-63.3591619237121,-33.5068999372258,09/01/15,0.3255718,8.4,1,145,0
-63.8198937324106,-33.0593105209664,09/01/15,0.4354845,23.2,1,262,0
-63.5547205640698,-33.1966588144583,09/01/15,0.266996,4.3,1,192,0
-63.8532796420416,-33.1885145147915,09/01/15,0.3376319,35.9,1,265,0
-63.424123000387,-33.507231975443,09/01/15,0.4353039,14.8,1,157,0
-63.1684024979161,-32.9060531062828,09/01/15,0.4757331,41.3,1,160,0
-63.4506822559816,-32.9638187547293,09/01/15,0.5702115,3.3,1,186,0
-62.6719274831458,-33.297217962393,09/01/15,0.4768367,2.6,1,118,0
-62.8798028352527,-33.2231123679104,09/01/15,0.1354382,4.1,1,120,0
-63.3662547073749,-33.1617616608132,09/01/15,0.3630861,8.4,1,163,0
-63.7796814832507,-33.8105440600188,09/01/15,0.3614069,39.1,1,172,0
-62.7960392080655,-33.6767745393159,09/01/15,0.6173818,4.8,1,130,0
-63.1763750387796,-33.3929201534506,09/01/15,0.4395688,1.7,1,134,0
-63.2210962762132,-33.4683339779823,09/01/15,0.3839703,12.6,1,131,0
-62.9148690925264,-33.2824147116165,09/01/15,0.1650229,6.7,1,120,0
-63.3565356105264,-32.8574341692319,09/01/15,0.4685334,15.6,1,179,0
-63.0031777303576,-32.8914034240166,09/01/15,0.3451002,1.7,1,142,0
-63.6719035133403,-32.8278305618852,09/01/15,0.4175576,1.7,1,233,0
-62.6957495144241,-33.1950900388329,09/01/15,0.6134797,3.2,1,114,0
-62.685218619469,-33.1955283169905,09/01/15,0.1830137,3.7,1,115,0
-63.7960555528657,-33.229504680376,09/01/15,0.1671218,2.7,1,248,0
-63.462368359456,-33.2575343423898,09/01/15,0.5382442,2.9,1,176,0
-63.5004675046489,-33.0285121086222,09/01/15,0.4314088,3.1,1,199,0
-63.8583211785433,-33.2011721898785,09/01/15,0.2872704,8.4,1,263,0
-63.6445101832686,-33.5933167542797,09/01/15,0.568612,3.2,1,170,0
-63.1050995000247,-33.1492363173457,09/01/15,0.4416667,30.9,1,135,0
-63.1534511648685,-33.3406588753856,09/01/15,0.1416442,3.1,1,130,0
-63.1422918659751,-33.3493701972803,09/01/15,0.1732357,3.6,1,132,0
-63.1393040401526,-33.8021164455961,09/01/15,0.3792731,16.2,1,128,0
-62.9328499267824,-33.4990096716386,09/01/15,0.5442947,10,1,121,0
-62.6525280597369,-33.6790917599466,09/01/15,0.6457976,23.3,1,126,0
-62.9692830269567,-33.7829512026647,09/01/15,0.4694494,1.7,1,131,0
-63.8072311988753,-32.986299755332,09/01/15,0.498435,12.5,1,269,0
-63.4298909425317,-33.0845929708199,09/01/15,0.5727341,62.8,1,180,0
-63.135327985641,-33.7607485845446,09/01/15,0.3918019,8.4,1,128,0
-63.2618686052358,-33.2428196316345,09/01/15,0.346014,4.4,1,146,0
-63.8370108581129,-33.2685622369685,09/01/15,0.2846898,8,1,250,0
-62.8097348834395,-33.4625593397328,09/01/15,0.5153742,12.8,1,119,0
-63.6540867690692,-33.659076522213,09/01/15,0.401659,28.5,1,164,0
-63.4655914754019,-32.9847713011747,09/01/15,0.3979,4.2,1,192,0
-63.6087317366806,-33.1618585473252,09/01/15,0.1331163,23.2,1,207,0
-63.6139574481716,-32.8098959430489,09/01/15,0.2152448,38.5,1,219,0
-63.5050537169027,-32.9514621049042,09/01/15,0.3852025,3.6,1,196,0
-63.4130283784405,-33.3021381767096,09/01/15,0.3220057,2.9,1,165,0
-62.7921196048725,-33.5020784964561,09/01/15,0.1943014,30.9,1,116,0
-63.5746991738173,-33.8036634908351,09/01/15,0.1423054,22.1,1,141,0
-62.9609244292527,-33.4711282744829,09/01/15,0.5104653,2.9,1,124,0
-63.0356649580239,-33.7204760190104,09/01/15,0.2206467,2.9,1,131,0
-63.3232627174324,-32.8688967237894,09/01/15,0.3737566,4.9,1,176,0
-62.9656895749684,-33.1343375802131,09/01/15,0.5660702,4.6,1,133,0
-63.710456764738,-32.9734189795962,09/01/15,0.4594954,4.4,1,242,0
-62.7397952857606,-33.0971351082139,09/01/15,0.5453821,35.4,1,117,0
-62.7512187419047,-33.7020847880054,09/01/15,0.192028,48.5,1,129,0
-62.9115158377203,-33.6738514456702,09/01/15,0.3760732,3.7,1,126,0
-63.6332869785924,-33.1871291234966,09/01/15,0.3265425,30.5,1,210,0
-63.2284383208371,-33.6804414011785,09/01/15,0.4908459,3.7,1,126,0
-62.8984591650889,-32.9603594915042,09/01/15,0.2648215,10.8,1,133,0
-63.8531448945145,-32.9827362531181,09/01/15,0.5085122,38.5,1,278,0
-63.8148455956219,-33.8163390866061,09/01/15,0.2553582,41.8,1,179,0
-62.9895595294863,-33.4952704482772,09/01/15,0.3574581,36,1,123,0
-62.6730984305549,-33.3818479582703,09/01/15,0.3929972,1.8,1,118,0
-63.2815610759634,-33.4037925904584,09/01/15,0.6261138,55.7,1,144,0
-63.054203540502,-32.9428911753556,09/01/15,0.3441013,5.1,1,148,0
-63.6198182216415,-33.1341962996325,09/01/15,0.5875887,7.2,1,208,0
-63.8347131118353,-33.1283194190364,09/01/15,0.3984541,4.8,1,261,0
-63.837928667607,-33.1921763062882,09/01/15,0.4554044,38.5,1,266,0
-63.6136444304104,-32.8404037439574,09/01/15,0.6019776,5.1,1,221,0
-63.3384936569587,-32.9560290761434,09/01/15,0.4538826,4.2,1,171,0
-62.9119591724542,-33.1388378460493,09/01/15,0.4707289,30.5,1,126,0
-62.5963108875998,-33.6577030891388,09/01/15,0.1716471,23.3,1,125,0
-62.7097520985159,-33.3261546339315,09/01/15,0.260062,64.4,1,118,0
-63.5049584015162,-33.0316231841265,09/01/15,0.09954923,14.9,1,198,0
-63.4151780745054,-33.0140738455197,09/01/15,0.5437933,38.5,1,172,0
-63.4245575758419,-32.8627288430558,09/01/15,0.5246359,13.8,1,185,0
-63.2690592146107,-32.9045698373809,09/01/15,0.4606659,4.7,1,164,0
-63.1841658167626,-33.1975018042024,09/01/15,0.4120498,3.7,1,141,0
-62.9041449223395,-32.9861303274433,09/01/15,0.3867907,3.7,1,130,0
-62.7205623348997,-33.0721574097138,09/01/15,0.6288852,70.7,1,119,0
-62.8669373539943,-33.4871258800907,09/01/15,0.6499827,27.6,1,124,0
-63.0585667358412,-33.1000664554652,09/01/15,0.6215925,4.8,1,139,0
-63.2760666748675,-32.8010910607198,09/01/15,0.2905555,4.8,1,173,0
-63.605153102176,-33.3238329514351,09/01/15,0.1918843,6,1,192,0
-63.8963402279335,-32.8003937237959,09/01/15,0.4282938,4.2,1,304,0
-62.7665174997673,-33.647515497753,09/01/15,0.6347986,3.2,1,128,0
-63.489087058568,-33.3811538443778,09/01/15,0.433396,23.9,1,172,0
-63.8735741731344,-33.7732247498277,09/01/15,0.4377618,27,1,187,0
-62.7498481947078,-33.0217482852782,09/01/15,0.6551993,4.4,1,121,0
-63.8951742864987,-32.9709848243266,09/01/15,0.5413917,55.9,1,286,0
-63.4735456293456,-33.4878756665605,09/01/15,0.1722038,7,1,165,0
-62.6305281800816,-33.2827826343928,09/01/15,0.4919376,5.6,1,116,0
-63.6194272429044,-32.9392894763108,09/01/15,0.4171658,3.3,1,218,0
-63.8120666197586,-32.9852889263844,09/01/15,0.5035659,2.5,1,267,0
-63.7001017589655,-33.0349764717761,09/01/15,0.4085838,18.6,1,237,0
-63.2228201689694,-32.9214869916411,09/01/15,0.1737602,4.5,1,159,0
-63.5631640423763,-32.9150415874694,09/01/15,0.613003,33.2,1,206,0
-63.0691590820361,-33.0403478605916,09/01/15,0.5743867,17.9,1,144,0
-63.8429367598661,-32.8835045247708,09/01/15,0.505291,12.5,1,272,0
-63.6619055792691,-33.5692015896524,09/01/15,0.3468141,70.7,1,177,0
-63.581641459657,-32.8379254360499,09/01/15,0.6029718,1.8,1,212,0
-62.6205062786639,-33.6622387188028,09/01/15,0.4934928,3.7,1,130,0
-63.3739858789919,-32.9218324691964,09/01/15,0.195719,7,1,173,0
-62.972722347517,-33.2546359560231,09/01/15,0.1881803,6.7,1,122,0
-62.6313099871202,-33.7443222831201,09/01/15,0.3104333,6.4,1,126,0
-63.7022312623523,-33.2262692123365,09/01/15,0.4414174,16.6,1,228,0
-63.1361349597008,-32.9127151302724,09/01/15,0.3910719,47.6,1,155,0
-63.3304345943158,-33.0743529957073,09/01/15,0.181293,5.4,1,163,0
-62.9752382169857,-33.2718868319807,09/01/15,0.2811729,4,1,120,0
-62.9894214415927,-32.9659783345136,09/01/15,0.5607147,3.8,1,136,0
-62.7543492624733,-33.6099913692078,09/01/15,0.4334725,27,1,122,0
-63.7351756515693,-33.2426711951824,09/01/15,0.4669231,1.6,1,231,0
-63.0773153846196,-33.8358891180649,09/01/15,0.5729591,1.7,1,133,0
-63.0168048416552,-33.2097842947233,09/01/15,0.5675471,55.7,1,129,0
-63.772104002476,-32.7838198169452,09/01/15,0.3567744,5.8,1,267,0
-63.8573811019609,-33.2517740022009,09/01/15,0.249156,12.6,1,259,0
-62.6775053519882,-33.6573263574951,09/01/15,0.4075975,27,1,130,0
-62.7191477023635,-33.0410821872959,09/01/15,0.4301017,4.2,1,118,0
-63.0223909128409,-33.23640762658,09/01/15,0.5624121,23.3,1,125,0
-63.6554617361409,-32.7896854892665,09/01/15,0.4317935,59.4,1,235,0
-63.8388823992432,-33.0316432226188,09/01/15,0.2055784,14.9,1,274,0
-63.3552058305129,-33.1194365047796,09/01/15,0.4899202,3,1,166,0
-62.6068553781373,-33.3580009130183,09/01/15,0.4385552,2.5,1,118,0
-63.4449925366553,-33.3840105960711,09/01/15,0.1904812,10,1,166,0
-63.2759619913317,-33.2838296270727,09/01/15,0.5741447,3.6,1,148,0
-63.0443297787095,-33.2041308621686,09/01/15,0.5635446,18.8,1,128,0
-63.1093288115465,-33.7431894060578,09/01/15,0.4637146,3,1,128,0
-63.7263112170683,-33.8192206404826,09/01/15,0.2359406,4.3,1,161,0
-62.8294885012989,-33.2048737255358,09/01/15,0.6138115,30.9,1,119,0
-63.1580367180547,-32.8206813945074,09/01/15,0.3390585,10.1,1,161,0
-62.9586838987726,-33.8092232700123,09/01/15,0.5302022,8.4,1,129,0
-63.1255216156242,-33.0052483274833,09/01/15,0.5954658,5.1,1,151,0
-63.4977580120744,-33.3864727696545,09/01/15,0.615566,3.7,1,172,0
-63.4822104882279,-32.8082874854151,09/01/15,0.4129277,39.1,1,193,0
-63.1771566980861,-33.419683398966,09/01/15,0.6074297,31,1,133,0
-63.5973331829228,-33.3060805860293,09/01/15,0.3913653,3.2,1,197,0
-63.643914123651,-33.2924066482698,09/01/15,0.4461126,3.7,1,207,0
-63.1511899624263,-32.9361291468733,09/01/15,0.6433775,14.2,1,163,0
-63.714805748236,-33.6535035474191,09/01/15,0.4242102,18.6,1,169,0
-63.4485830773806,-33.1611981095744,09/01/15,0.236505,1.8,1,179,0
-63.5464444824337,-33.2552687114323,09/01/15,0.3309374,4.3,1,202,0
-62.7042326930227,-33.473933243701,09/01/15,0.5375764,27.3,1,118,0
-63.8325514656781,-33.0875723166993,09/01/15,0.515367,2.6,1,266,0
-63.7784250153323,-33.4520706531451,09/01/15,0.05741837,1.7,1,203,0
-63.5575365249712,-33.2271436495874,09/01/15,0.4225928,19.4,1,190,0
-63.6795737356355,-33.2131573922441,09/01/15,0.1424539,5.1,1,221,0
-63.8617418675218,-33.2900706835663,09/01/15,0.5007309,10,1,254,0
-63.8727669583409,-32.8512577103263,09/01/15,0.3685093,25.2,1,291,0
-63.8972439574675,-33.1076063712776,09/01/15,0.2763139,5.5,1,281,0
-63.2935971351193,-33.0753334219442,09/01/15,0.5284355,14.4,1,156,0
-63.3729638391604,-33.1266624479434,09/01/15,0.1999299,3.7,1,168,0
-63.7633189207054,-33.4505944874949,09/01/15,0.5944617,8.4,1,206,0
-62.974008130031,-33.0230297255266,09/01/15,0.513375,2.9,1,133,0
-63.186499375207,-32.7879524792559,09/01/15,0.6321101,2.9,1,165,0
-63.8009481615976,-32.9259683118329,09/01/15,0.5344409,1.3,1,268,0
-63.5283414950623,-33.3441525826505,09/01/15,0.3495326,3.1,1,185,0
-63.2351213104266,-33.2724666891041,09/01/15,0.5643982,3.6,1,145,0
-63.7669654638592,-33.5170983755887,09/01/15,0.6334879,12.8,1,197,0
-63.2958049638682,-32.9721022997656,09/01/15,0.6169853,1.7,1,162,0
-63.4305548973747,-32.8848639292768,09/01/15,0.3332832,36,1,184,0
-63.6033739869828,-33.7161807274322,09/01/15,0.2069625,5.5,1,150,0
-63.5916253365062,-33.0656359430001,09/01/15,0.2714133,52.7,1,210,0
-62.5718644557337,-33.6331615225528,09/01/15,0.5381519,30.5,1,127,0
-62.6219512089871,-33.6145584213482,09/01/15,0.6418129,1.6,1,130,0
-63.1703063807122,-33.3092660572109,09/01/15,0.5960259,3.6,1,134,0
-63.2433577168301,-33.059897285961,09/01/15,0.1912671,10.8,1,149,0
-63.0263858543931,-33.0671491185899,09/01/15,0.5872661,12.6,1,140,0
-62.8258232813781,-33.4390120993536,09/01/15,0.2576732,27.6,1,118,0
-63.3902746247096,-33.2448890021137,09/01/15,0.393871,8.2,1,162,0
-63.6343498731773,-33.3308514165307,09/01/15,0.5074646,30.9,1,196,0
-62.8189427890479,-33.4810508059747,09/01/15,0.2952144,14.7,1,117,0
-62.7128523580813,-32.9150061714134,09/01/15,0.4046779,4.4,1,122,0
-63.0557900317254,-33.0497500966235,09/01/15,0.5820157,3.6,1,141,0
-63.0709794386439,-33.0578641019057,09/01/15,0.5525097,3.8,1,143,0
-62.7128009024084,-32.8810931791966,09/01/15,0.3787117,10.7,1,123,0
-63.7916448834516,-33.1893773393851,09/01/15,0.3632789,21.2,1,252,0
-63.8217623486151,-33.048278443966,09/01/15,0.2170384,16.6,1,262,0
-63.5324376926247,-33.0505330490602,09/01/15,0.2811345,8.4,1,198,0
-62.9875692521317,-33.5243961149806,09/01/15,0.4952088,5.4,1,129,0
-63.4606346531361,-33.3601297854675,09/01/15,0.1738354,2.9,1,168,0
-62.6886252174267,-32.907014736734,09/01/15,0.6155078,23.2,1,122,0
-63.7780682604566,-33.0738912561817,09/01/15,0.4878965,40.2,1,250,0
-63.6087069963116,-33.0861432147734,09/01/15,0.5052624,3.1,1,212,0
-63.7618819793704,-32.8124692532586,09/01/15,0.5150142,5.1,1,262,0
-63.2244698270152,-33.3068433312384,09/01/15,0.3583121,36,1,138,0
-63.2720400904088,-33.5263279634844,09/01/15,0.4435019,4,1,132,0
-63.0723751374617,-33.7848550132811,09/01/15,0.3148818,3.7,1,129,0
-63.831995470371,-33.3023550191105,09/01/15,0.366331,1.7,1,245,0
-63.8688450359883,-32.9014365761714,09/01/15,0.1893092,25.2,1,270,0
-62.7676020105913,-32.8460618143742,09/01/15,0.5739614,1.8,1,129,0
-63.7083832361575,-33.3545372738721,09/01/15,0.3001204,34.2,1,211,0
-63.2009893285807,-32.8219648637324,09/01/15,0.4849538,58.3,1,165,0
-63.617777672136,-32.8223266388139,09/01/15,0.5707434,36,1,221,0
-62.7612802986621,-32.8505240943734,09/01/15,0.6345408,4.2,1,128,0
-62.9671197710842,-33.53742257969,09/01/15,0.5244207,3,1,123,0
-62.9251510849366,-32.9206297558237,09/01/15,0.5974087,34.2,1,139,0
-63.3300355176833,-32.9765016200245,09/01/15,0.606232,27.6,1,166,0
-63.8000692082409,-32.9638260228023,09/01/15,0.4658082,8.2,1,262,0
-63.0388863622979,-33.3762171179374,09/01/15,0.370845,4.2,1,118,0
-62.6896064326919,-32.8837656561593,09/01/15,0.3547616,14.4,1,122,0
-62.8331017715068,-32.9547942617785,09/01/15,0.4788592,5.2,1,127,0
-63.4389349422223,-33.4336915330865,09/01/15,0.4823259,6.9,1,165,0
-63.4232196597159,-33.1527313680166,09/01/15,0.3426861,5.5,1,169,0
-63.7051826416354,-33.4012400090714,09/01/15,0.169354,51,1,205,0
-63.7097171233568,-33.3800468194292,09/01/15,0.4036728,3.2,1,207,0
-62.9974860766685,-33.1821357310717,09/01/15,0.4906046,3,1,134,0
-63.4649168520528,-33.0477878792932,09/01/15,0.1895716,58.6,1,186,0
-63.8302714914048,-33.0651068741396,09/01/15,0.506446,10.8,1,264,0
-63.3649587429403,-33.3418120623853,09/01/15,0.5260542,5.6,1,161,0
-63.8471658825317,-33.0494802250635,09/01/15,0.5334863,16.2,1,274,0
-63.103621573763,-33.0391679202778,09/01/15,0.1952971,2.9,1,145,0
-63.6477698998611,-32.9870669078095,09/01/15,0.4737924,3.7,1,223,0
-63.7499831409974,-33.060641557544,09/01/15,0.4144976,41.5,1,243,0
-63.0156580804153,-33.2256980339824,09/01/15,0.2706181,4.7,1,128,0
-63.3516137752552,-33.2104278553167,09/01/15,0.3767224,4.9,1,159,0
-62.6580649260187,-33.5888714999839,09/01/15,0.6405007,14.7,1,126,0
-62.8683547889206,-33.4745938984659,09/01/15,0.5683281,14.7,1,123,0
-63.4182196671817,-33.000201974108,09/01/15,0.4176832,8.9,1,181,0
-62.958047479607,-33.5749266866937,09/01/15,0.3630446,5.1,1,122,0
-63.0332839916394,-33.6482898698056,09/01/15,0.2795649,10.1,1,126,0
-63.5108338837774,-33.2780848498275,09/01/15,0.3221979,2.7,1,184,0
-62.9744675259359,-33.5720517346696,09/01/15,0.6198233,58.3,1,127,0
